43
28
40
26
56
23
53
20
50
24
41
21
44
18
47
46
42
49
45
58
48
52
51
55
54
61
57
64
60
59
63
62
27
12
29
1
30
2
31
3
32
4
33
5
34
6
35
7
36
8
37
9
38
10
39
22
25
11
19
16
13
17
15
14
66
65
69
68
72
71
75
70
78
67
81
73
84
79
87
76
83
82
86
111
89
108
80
105
77
109
74
106
88
103
85
101
114
115
116
112
110
113
104
118
90
107
91
119
92
120
93
121
94
122
95
123
96
124
97
125
98
126
99
127
100
128
102
117
